PROPERTY_ID,PROPERTY_TYPE,SQUARE_FOOTAGE,BEDROOMS,BATHROOMS,PROPERTY_AGE,LOT_SIZE,LATITUDE,LONGITUDE,TAX_2024,TOTAL_VALUE_2023
"900-Orange-Isle,-Fort-Lauderdale,-FL-33315",Multi-Family,2603.0,4.0,2.0,68,9323.0,26.100338,-80.153426,16086.0,678240.0
"35-N-Kensington-Ave,-Rockville-Centre,-NY-11570",Multi-Family,2137.0,5.0,2.0,72,6000.0,40.656264,-73.6359,1272.0,701.0
"311-Mansfield-H,-Unit-311,-Boca-Raton,-FL-33434",Condo,720.0,1.0,1.5,46,43560.0,26.392164,-80.173113,3739.0,149390.0
"2958-Fruitvale-Ave,-Oakland,-CA-94602",Single Family,1158.0,2.0,1.0,106,5500.0,37.794103,-122.218311,11190.0,650250.0
"422-Palmer-St,-Toledo,-OH-43608",Single Family,1502.0,4.0,1.5,124,4500.0,41.67264,-83.535209,3307.0,9240.0
"315-W-Roosevelt-Rd,-Maywood,-IL-60153",Unknown,1584.0,3.0,2.0,46,8276.0,41.864745,-87.836442,3739.0,149390.0
"5211-Red-Oak-Ln,-Dublin,-OH-43016",Single Family,2612.0,4.0,2.5,41,50617.0,40.069762,-83.143834,3739.0,177880.0
"824-E-40th-St,-Savannah,-GA-31401",Single Family,1440.0,3.0,1.5,94,5340.0,32.051222,-81.087003,3739.0,121680.0
"221-Aviation-Pl,-Manhattan-Beach,-CA-90266",Condo,1646.0,3.0,3.0,24,59679.0,33.880729,-118.378954,9887.0,824804.0
"6717-Mooresville-Rd,-Tanner,-AL-35671",Single Family,1360.0,3.0,2.0,76,17424.0,34.652719,-86.87976,3739.0,149390.0
"1418-Fallsmead-Way,-Potomac,-MD-20854",Single Family,2052.0,4.0,2.5,55,8891.0,39.073457,-77.175759,10503.0,674200.0
"903-Old-Knoxville-Hwy,-Sevierville,-TN-37862",Land,2242.0,3.0,1.0,102,29512.0,35.881062,-83.581334,3739.0,13250.0
"2579-Irwin-Lk,-Overlook,-Marietta,-GA-30064",Single Family,3080.0,4.0,3.0,21,20473.0,33.923067,-84.629258,3739.0,209340.0
"622-1-2-3rd-Ave-W,-Milan,-IL-61264",Single Family,748.0,2.0,1.0,86,8276.0,41.450657,-90.576053,3739.0,26409.0
"14598-Marr-Ct,-Woodbridge,-VA-22193",Single Family,2008.0,4.0,2.5,37,9609.0,38.637284,-77.371428,5429.0,514000.0
"1350-Prospect-Rd,-Pittsburgh,-PA-15227",Single Family,864.0,2.0,1.5,75,7200.0,40.363038,-79.968477,3702.0,149390.0
"300-Nw-70th-Ave,-Ste-103,-Plantation,-FL-33317",Unknown,1584.0,3.0,2.0,46,8276.0,26.124064,-80.241127,3739.0,149390.0
"1251-Goldfinch-Ln,-Antioch,-IL-60002",Single Family,2629.0,3.0,2.5,21,10711.0,42.468962,-88.042882,3739.0,112468.0
"401-Redwood-Cir,-Raleigh,-NC-27609",Single Family,2705.0,3.0,3.0,60,22651.0,35.850787,-78.640625,4679.0,384645.0
"1234-Promontory-Dr,-Pingree-Grove,-IL-60140",Single Family,1847.0,3.0,2.5,19,4792.0,42.084768,-88.453234,3739.0,87545.0
"209-Chester-Ave,-Great-Falls,-SC-29055",Single Family,1915.0,3.0,2.0,46,103368.0,34.587515,-80.913351,353.0,3870.0
"6900-Pine-Hollow-Dr,-Westerville,-OH-43082",Single Family,1749.0,4.0,2.5,29,8276.0,40.149834,-82.906034,6288.0,149390.0
"436-Georgia-St,-Vallejo,-CA-94590",Unknown,1584.0,3.0,2.0,46,8276.0,38.101362,-122.255476,3739.0,149390.0
"2601-Nw-8th-St,-Battle-Ground,-WA-98604",Single Family,2434.0,4.0,2.5,22,5976.0,45.786267,-122.564628,3639.0,507762.0
"221-E-Kiowa-Ave,-Fort-Morgan,-CO-80701",Unknown,1584.0,3.0,2.0,46,8276.0,40.250156,-103.799088,3739.0,149390.0
"27929-Forest-Ct,-Helendale,-CA-92342",Single Family,2195.0,3.0,2.0,39,10241.0,34.758941,-117.341526,3739.0,149390.0
"522-Woodmore-Dr,-Murfreesboro,-TN-37130",Single Family,2395.0,3.0,3.0,61,21028.0,35.829234,-86.383587,2567.0,90750.0
"151-Olivetree-Dr,-Perris,-CA-92571",Single Family,1334.0,3.0,2.0,41,3920.0,33.80634,-117.223142,3467.0,293094.0
"218-Delong-Ave,-Council-Bluffs,-IA-51503",Single Family,1188.0,3.0,2.0,68,17860.0,41.285536,-95.849344,3739.0,149390.0
"6608-S-Campbell-Ave,-Chicago,-IL-60629",Single Family,1236.0,3.0,1.0,108,3750.0,41.773436,-87.686279,3739.0,12000.0
"3818-Craig-Ave,-Louisville,-KY-40215",Single Family,700.0,3.0,1.0,74,7741.0,38.187265,-85.790157,3739.0,49000.0
"478-Jefferson-Blvd,-Staten-Island,-NY-10312",Single Family,1804.0,3.0,2.0,86,4000.0,40.547966,-74.189045,7836.0,39014.0
"14909-S-Blaine-Ave,-Posen,-IL-60469",Single Family,2448.0,4.0,2.5,21,11908.0,41.622066,-87.684263,3739.0,26999.0
"130-Maple-Ave,-East-Stroudsburg,-PA-18301",Single Family,1735.0,3.0,1.5,89,24829.0,41.008255,-75.188031,1544.0,149390.0
"99-Rodin-Ct,-Vallejo,-CA-94591",Single Family,2573.0,5.0,3.0,35,6517.0,38.119169,-122.211229,3739.0,149390.0
"3951-Dean-Grove-Way,-Loganville,-GA-30052",Single Family,3252.0,5.0,3.5,4,7841.0,33.861764,-83.887027,3739.0,149390.0
"19-Fern-Valley-Ln,-Greenville,-SC-29611",Manufactured,1584.0,3.0,2.0,46,8712.0,34.891431,-82.48328,608.0,149390.0
"10456-Canadeo-Cir,-Elk-Grove,-CA-95757",Single Family,1567.0,3.0,2.0,21,5775.0,38.388005,-121.450634,6570.0,415213.0
"9241-34th-Ave-SW,-Seattle,-WA-98126",Single Family,1040.0,3.0,1.0,73,8880.0,47.51977,-122.375808,6458.0,643000.0
"206-E-Liberty-St,-Barrington,-IL-60010",Single Family,2849.0,3.0,3.0,143,14214.0,42.157405,-88.134515,3739.0,210986.0
"390-Ne-3rd-St,-Boca-Raton,-FL-33432",Single Family,1605.0,3.0,2.0,57,10293.0,26.353104,-80.07995,5048.0,307719.0
"8-Birdseye-Ln,-Willingboro,-NJ-08046",Single Family,1372.0,3.0,2.0,67,6499.0,40.043094,-74.885405,3739.0,149390.0
"5027-Rabbit-Chase-Ln,-Bartlett,-TN-38002",Single Family,2427.0,4.0,2.5,30,12197.0,35.263843,-89.839611,3739.0,61100.0
"4-Oceans-West-Blvd,-Apt-505C,-Daytona-Beach,-FL-32118",Condo,1900.0,3.0,3.0,30,8276.0,29.17164,-80.983158,6681.0,379776.0
"11284-Coyote-Run,-Guthrie,-OK-73044",Single Family,1512.0,3.0,2.0,8,31799.0,35.761483,-97.359472,2434.0,23134.0
"3003-Arthur-St,-Wall-Township,-NJ-07719",Single Family,1757.0,3.0,2.0,69,10000.0,40.181746,-74.069783,3739.0,347700.0
"14791-Kinai-Ct,-Apple-Valley,-CA-92307",Single Family,1905.0,3.0,2.5,50,37800.0,34.520332,-117.250611,3053.0,262384.0
"1308-5th-Ave,-Asbury-Park,-NJ-07712",Single Family,1707.0,2.0,1.5,106,12000.0,40.227337,-74.019527,3739.0,904700.0
"2399-Country-Club-Rd,-Lincolnton,-NC-28092",Single Family,1504.0,3.0,2.0,63,30405.0,35.45921,-81.209794,2267.0,214939.0
"50-Robertford-Dr,-Covington,-GA-30016",Single Family,1765.0,3.0,2.5,24,12632.0,33.582583,-83.939886,2582.0,99520.0
"10606-Excalibur-Dr,-Little-Rock,-AR-72209",Single Family,2236.0,3.0,2.0,51,8712.0,34.65376,-92.356477,1275.0,19574.0
"947-Sargent-Ave,-Bryn-Mawr,-PA-19010",Single Family,1120.0,3.0,1.0,106,1013.0,40.024302,-75.321736,3704.0,149390.0
"8720-Monument-View-Dr,-Yucca-Valley,-CA-92284",Single Family,2556.0,4.0,3.5,7,11450.0,34.094297,-116.420813,7915.0,536520.0
"12705-Montbatten-Pl,-Bakersfield,-CA-93312",Single Family,2016.0,3.0,2.5,20,11325.0,35.413237,-119.143762,5181.0,364756.0
"216-Arnold-Ave,-Point-Pleasant-Beach,-NJ-08742",Single Family,1410.0,3.0,2.0,41,8850.0,40.091943,-74.043657,3739.0,757800.0
"227-E-61st-St,-Los-Angeles,-CA-90003",Multi-Family,1989.0,6.0,4.0,49,5124.0,33.98451,-118.270825,10877.0,550800.0
"31-Bayberry-Rd,-Groton,-MA-01450",Single Family,2586.0,3.0,2.5,43,47148.0,42.575549,-71.510069,3739.0,149390.0
"507-Clark-St,-Kelso,-WA-98626",Single Family,939.0,2.0,1.0,101,3485.0,46.148628,-122.920755,2473.0,241480.0
"373-Cass-St,-Crete,-IL-60417",Single Family,1369.0,3.0,2.0,46,7405.0,41.443601,-87.625977,3739.0,55266.0
"10895-Timber-Creek-Dr,-Fort-Myers,-FL-33913",Land,1584.0,3.0,2.0,46,8217.0,26.5854,-81.726746,5072.0,50099.0
"5975-Desert-Willow-Dr,-San-Jose,-CA-95123",Single Family,2284.0,4.0,3.0,27,4000.0,37.239464,-121.807946,22588.0,1613124.0
"48-Fieldcrest-Rd,-Fairfield,-CT-06825",Single Family,2053.0,4.0,2.5,70,9375.0,41.179178,-73.238986,8064.0,289030.0
"1627-W-Gaylord-Ave,-Peoria,-IL-61614",Multi-Family,2182.0,3.0,3.0,70,11326.0,40.746386,-89.618112,3739.0,56180.0
"73-Mcewen-Dr,-Greenwood,-DE-19950",Single Family,1839.0,3.0,2.0,14,22216.0,38.892382,-75.500476,3739.0,48400.0
"98-288-Kaonohi-St,-Apt-3202,-Aiea,-HI-96701",Condo,515.0,1.0,1.0,46,8276.0,21.387905,-157.941554,3739.0,149390.0
"818-3rd-Ave,-Rockford,-IL-61104",Multi-Family,1745.0,4.0,2.0,116,4792.0,42.263902,-89.084341,3739.0,15546.0
"550-Beverly-Dr,-Summerville,-SC-29485",Single Family,1975.0,3.0,2.5,22,8276.0,32.97324,-80.158526,2438.0,8599.0
"211-Berenger-Walk,-Royal-Palm-Beach,-FL-33414",Single Family,2478.0,4.0,2.5,22,4748.0,26.671161,-80.217329,8498.0,480736.0
"11705-Peninsula-Park-Dr,-Bakersfield,-CA-93311",Single Family,2638.0,5.0,3.0,24,7405.0,35.348962,-119.132936,5822.0,149390.0
"36103-W-San-Alvarez-Ave,-Maricopa,-AZ-85138",Single Family,1710.0,4.0,2.0,3,8276.0,33.044981,-111.955308,1620.0,149390.0
"7007-Loqust-Dr,-Wilmington,-NC-28405",Single Family,2138.0,4.0,3.0,14,6534.0,34.263257,-77.822879,1486.0,369400.0
"433-Bethany-Ct,-Valley-Park,-MO-63088",Single Family,2002.0,3.0,2.5,30,7405.0,38.549461,-90.512534,4966.0,65760.0
"716-Wright-St,-Oshkosh,-WI-54901",Single Family,1429.0,3.0,1.0,106,6000.0,44.025447,-88.543495,2827.0,149390.0
"6729-Woodcrest-Dr,-Fort-Wayne,-IN-46815",Single Family,1392.0,3.0,1.5,67,17365.0,41.119812,-85.05505,3739.0,227700.0
"804-Overbey-Dr,-Mobile,-AL-36608",Single Family,2100.0,4.0,2.0,35,43560.0,30.70603,-88.186761,3739.0,149390.0
"254-Logan-Ln,-Heiskell,-TN-37754",Single Family,3298.0,3.0,3.0,19,1060250.0,36.1427,-84.023328,3739.0,105900.0
"13763-Via-Alto-Ct,-Saratoga,-CA-95070",Single Family,3003.0,5.0,3.0,53,12600.0,37.268398,-121.998909,26031.0,2083147.0
"1197-Ashford-Place-Dr,-O-Fallon,-MO-63366",Single Family,1505.0,3.0,2.0,30,7841.0,38.826196,-90.695157,3518.0,53120.0
"302-Arlington-Ave,-Waverly,-OH-45690",Single Family,1228.0,3.0,1.0,73,6120.0,39.129267,-82.975534,3739.0,36020.0
"2416-N-75th-St,-Seattle,-WA-98103",Single Family,1800.0,4.0,1.5,105,4680.0,47.683433,-122.328525,8872.0,149390.0
"156-Rachaels-Way,-Prince-Frederick,-MD-20678",Single Family,1282.0,3.0,2.0,66,11767.0,38.531035,-76.575394,3739.0,149390.0
"326-Saint-Annes-Church-Rd,-Townsend,-DE-19734",Single Family,2150.0,3.0,2.0,36,43560.0,39.424759,-75.72643,3739.0,79800.0
"621-W-30th-St,-Ashtabula,-OH-44004",Single Family,864.0,2.0,1.0,60,5009.0,41.876134,-80.795394,3739.0,10220.0
"67-Robin-Way,-Amelia,-OH-45102",Single Family,1125.0,3.0,2.0,25,10672.0,39.016834,-84.227979,3739.0,71190.0
"424-Alameda-De-Ln,-Loma,-Novato,-CA-94949",Single Family,1247.0,3.0,2.0,69,7420.0,38.066316,-122.547626,9823.0,726961.0
"1704-Sunningdale-Ln,-Hanover,-MD-21076",Single Family,1738.0,3.0,2.5,19,2275.0,39.157989,-76.738173,3739.0,388533.0
"15512-46th-Pl-W,-Lynnwood,-WA-98087",Single Family,1607.0,3.0,2.5,32,6098.0,47.85791,-122.296632,3739.0,698600.0
"3284-Bakers-Mill-Ct,-Dacula,-GA-30019",Single Family,4890.0,4.0,2.5,31,15246.0,34.05451,-83.907542,8854.0,278920.0
"10414-91st-Ave,-Richmond-Hill,-NY-11418",Single Family,1316.0,4.0,2.0,106,2500.0,40.692251,-73.841362,5629.0,27762.0
"601-Yukon-Ct,-Windsor,-CO-80550",Single Family,2195.0,6.0,4.0,15,7057.0,40.488266,-104.88776,4573.0,39690.0
"18898-Ellis-Dr,-Banning,-CA-92220",Single Family,704.0,3.0,1.0,64,10018.0,33.843403,-116.860563,4380.0,149390.0
"1545-34th-Ave,-Vero-Beach,-FL-32960",Single Family,2161.0,3.0,2.0,25,11326.0,27.630537,-80.420743,2076.0,156787.0
"10131-Richardson-Ct,-Orlando,-FL-32825",Single Family,1452.0,4.0,2.0,30,5761.0,28.553032,-81.242084,4668.0,276654.0
"23845-Rockingham-St,-Southfield,-MI-48033",Single Family,1987.0,4.0,1.5,60,9365.0,42.463569,-83.29305,3739.0,149390.0
"4260-Ne-11th-Ter,-Pompano-Beach,-FL-33064",Single Family,1597.0,2.0,2.0,68,7500.0,26.284158,-80.107683,7349.0,439610.0
"3712-E-Lombard-St,-Baltimore,-MD-21224",Single Family,1120.0,3.0,1.0,106,980.0,39.291611,-76.566405,3739.0,149390.0
"1389-Glenover-Way,-Marietta,-GA-30062",Single Family,2032.0,4.0,2.5,29,7357.0,33.989736,-84.511732,3739.0,153740.0
"6175-Blue-River-Dr-SE,-Salem,-OR-97306",Single Family,1529.0,3.0,2.5,5,2178.0,44.867162,-123.017315,4169.0,206160.0
"748-Norfolk-Way,-Aurora,-CO-80011",Single Family,924.0,2.0,2.0,50,8581.0,39.728768,-104.796115,3739.0,31376.0
"724-W-41st-Pl,-Los-Angeles,-CA-90037",Multi-Family,2112.0,6.0,4.0,31,6749.0,34.007699,-118.286709,4327.0,319920.0
"122-Smith-Hill-Rd,-Suffern,-NY-10901",Single Family,2676.0,4.0,3.0,57,26572.0,41.096432,-74.116911,3739.0,57600.0
"708-S-Sunset-Canyon-Dr,-Burbank,-CA-91501",Single Family,3322.0,4.0,4.0,20,7496.0,34.188391,-118.289926,11198.0,973803.0
"2514-Stag-Run-Cir,-Hoover,-AL-35226",Single Family,1704.0,3.0,3.0,50,8276.0,33.403794,-86.827558,3739.0,33220.0
"7911-Cole-St,-Downey,-CA-90242",Multi-Family,4910.0,8.0,5.0,64,19420.0,33.93481,-118.14628,8738.0,584096.0
"8724-Via,-Reale,-Boca-Raton,-FL-33496",Single Family,2151.0,3.0,2.0,37,5702.0,26.402185,-80.182256,3940.0,149390.0
"308-N-Thurman-Ave,-Apt-3,-East-Helena,-MT-59635",Condo,821.0,2.0,1.0,21,8276.0,46.592859,-111.918217,3739.0,151200.0
"13129-W-Ohio-Ave,-Lakewood,-CO-80228",Single Family,1650.0,3.0,4.0,58,1873.0,39.702407,-105.145057,2405.0,26525.0
"6644-Springfield-St,-San-Diego,-CA-92114",Single Family,2600.0,3.0,2.0,24,21780.0,32.726395,-117.055283,9884.0,745000.0
"2013-14th-Ave,-Eldora,-IA-50627",Single Family,1680.0,2.0,2.0,49,21120.0,42.359397,-93.108806,3739.0,154680.0
"1915-Ridgebury-Dr,-Hilliard,-OH-43026",Condo,1152.0,2.0,2.5,31,1002.0,39.990297,-83.158407,3739.0,73120.0
"6849-Grenadier-Blvd,-Apt-1203,-Naples,-FL-34108",Condo,1470.0,2.0,2.0,29,8276.0,26.232988,-81.812941,9257.0,711270.0
"4665-Empress-Way-N,-Hugo,-MN-55038",Single Family,2602.0,3.0,4.0,21,10019.0,45.174025,-93.011253,3739.0,149390.0
"331-25th-St-SW,-Mason-City,-IA-50401",Single Family,1008.0,3.0,2.5,106,5184.0,43.127937,-93.20879,3739.0,91600.0
"12035-Twincreek-Dr,-Pickerington,-OH-43147",Single Family,1862.0,4.0,2.5,42,18944.0,39.910364,-82.767425,3739.0,95630.0
"2151-Bridge-View-Ct,-Unit-1502,-North-Myrtle-Beach,-SC-29582",Condo,1601.0,2.0,2.0,20,8276.0,33.802495,-78.712505,3739.0,22575.0
"2617-E-Spring-Rd,-Phoenix,-AZ-85032",Single Family,5727.0,3.0,4.0,26,24272.0,33.617755,-112.025562,10505.0,133150.0
"262-Cheyenne-Dr,-Bear,-DE-19701",Single Family,1550.0,3.0,1.5,36,10890.0,39.586603,-75.703256,3371.0,76700.0
"4205-Nw-22nd-Ter,-Gainesville,-FL-32605",Single Family,1040.0,3.0,2.0,48,7841.0,29.692396,-82.354913,3872.0,192105.0
"17454-Teton-Cir,-Lockport,-IL-60441",Single Family,996.0,2.0,1.5,29,1307.0,41.569363,-88.017551,3739.0,59891.0
"7025-Sw-103rd-Street-Rd,-Ocala,-FL-34476",Single Family,2652.0,4.0,3.5,37,126760.0,29.069835,-82.235761,3058.0,209220.0
"1061-Pinedale-Dr-SE,-Smyrna,-GA-30080",Single Family,1072.0,3.0,1.0,71,7626.0,33.871801,-84.522827,3739.0,128944.0
"217-Cedar-Elm-Rd,-Durham,-NC-27713",Single Family,1372.0,2.0,2.5,20,1307.0,35.945398,-78.929607,2553.0,182995.0
"2206-Holly-Pine-Cir,-Orlando,-FL-32820",Single Family,3216.0,4.0,3.0,20,11193.0,28.569007,-81.122757,5494.0,342371.0
"3818-Summit-Ave,-Belleville,-IL-62226",Multi-Family,1840.0,3.0,2.0,72,6098.0,38.537237,-90.015262,3739.0,34389.0
"164-Maryellen-Dr,-North-Versailles,-PA-15137",Single Family,1576.0,3.0,1.0,49,7112.0,40.364912,-79.797931,2971.0,149390.0
"20-Corkery-Ln,-Williamstown,-NJ-08094",Single Family,1422.0,3.0,2.0,49,24000.0,39.670705,-75.010046,3739.0,186000.0
"3586-La-Playas-Ct,-Unit-D2,-Greenacres,-FL-33463",Condo,860.0,1.0,1.0,47,8276.0,26.627112,-80.135879,3739.0,149390.0
"4-Harrington-Dr,-Columbus,-NJ-08022",Single Family,2093.0,3.0,2.0,24,8516.0,40.081994,-74.679205,3739.0,242800.0
"1059-Sweet-Briar-Pl,-Wellington,-FL-33414",Single Family,1814.0,3.0,2.0,31,8159.0,26.665555,-80.251853,8473.0,458375.0
"24-Bryant-Ave,-Duxbury,-MA-02332",Single Family,1768.0,3.0,2.5,11,7000.0,42.012798,-70.706622,3739.0,149390.0
"11833-Hickorynut-Dr,-Tampa,-FL-33625",Single Family,1283.0,3.0,2.0,40,44077.0,28.054633,-82.544454,2029.0,118278.0
"27-Haas-Ave,-Memphis,-TN-38109",Single Family,1350.0,3.0,2.0,24,4530.0,35.044043,-90.063415,3739.0,149390.0
"5157-N-58th-St,-Milwaukee,-WI-53218",Single Family,1759.0,5.0,1.0,97,6160.0,43.111438,-87.985334,3739.0,131200.0
"2212-Aragon-Dr,-Shakopee,-MN-55379",Single Family,1868.0,3.0,1.0,4,8712.0,44.763644,-93.552009,4814.0,449300.0
"1220-Kachina-Dr,-Colorado-Springs,-CO-80915",Single Family,1506.0,4.0,3.0,55,9800.0,38.849012,-104.705431,1846.0,31490.0
"1347-S-Emporia-Ave,-Wichita,-KS-67211",Single Family,1840.0,3.0,2.0,126,7405.0,37.668238,-97.333234,382.0,3681.0
"245-Winter-Ridge-Blvd,-Winter-Haven,-FL-33881",Condo,1073.0,2.0,2.0,34,1140.0,28.057337,-81.719856,2611.0,135000.0
"1302-Floral-Way,-Apopka,-FL-32703",Single Family,1211.0,3.0,2.0,57,13500.0,28.659471,-81.459313,3326.0,242980.0
"18567-English-Ave,-Farmington,-MN-55024",Single Family,1118.0,4.0,2.0,32,10890.0,44.679546,-93.176229,3739.0,149390.0
"1496-Forest-Dr-SE,-Smyrna,-GA-30080",Single Family,2372.0,3.0,2.5,68,12125.0,33.868512,-84.509662,3739.0,216472.0
"5668-Correll-Dr,-Apt-103,-Ferndale,-WA-98248",Condo,1100.0,2.0,2.0,21,1165.0,48.847113,-122.600443,3739.0,149390.0
"5142-Algean-Dr,-Canal-Winchester,-OH-43110",Single Family,1582.0,3.0,2.5,27,5489.0,39.875145,-82.814884,3739.0,94290.0
"238-Pinehurst-Dr,-Winder,-GA-30680",Single Family,2656.0,3.0,3.0,4,8276.0,34.036637,-83.751231,3900.0,171827.0
"93-Claremont-Ave,-Santa-Clara,-CA-95051",Single Family,3085.0,8.0,4.0,70,6090.0,37.324729,-121.991332,9503.0,788662.0
"11761-Malagon-Dr,-Fontana,-CA-92337",Single Family,1892.0,5.0,2.5,37,3600.0,34.038641,-117.462014,6861.0,390432.0
"237-Oxford-Woods-Dr,-Angier,-NC-27501",Single Family,1956.0,3.0,3.0,10,26136.0,35.476802,-78.701164,1974.0,279504.0
"203-Lyttleton-Way,-Anderson,-SC-29621",Single Family,2233.0,3.0,3.0,25,9583.0,34.533298,-82.640506,1496.0,149390.0
"5221-Boston-St,-Denver,-CO-80238",Single Family,2580.0,3.0,3.5,10,5256.0,39.793259,-104.880353,11207.0,76600.0
"1018-Bennington-Dr,-Charleston,-SC-29492",Single Family,1934.0,3.0,2.5,18,8276.0,32.934113,-79.822544,3739.0,11542.0
"101-Golden-Rod-Trl,-Perry,-GA-31069",Single Family,2602.0,4.0,2.5,8,7841.0,32.498483,-83.686076,487.0,123960.0
"2218-5th-Ave-S,-Fargo,-ND-58103",Single Family,784.0,3.0,2.0,72,6752.0,46.869467,-96.816443,3739.0,149390.0
"18306-Bluebell-Ln,-Olney,-MD-20832",Single Family,2816.0,5.0,4.5,28,11550.0,39.154964,-77.10151,9211.0,149390.0
"26-Ellsworth-Ave,-Staten-Island,-NY-10312",Single Family,2510.0,3.0,2.0,56,4200.0,40.541836,-74.200057,8989.0,42264.0
"501-Kenilworth-Ave,-Dayton,-OH-45405",Single Family,1311.0,2.0,1.0,102,5458.0,39.776063,-84.211687,323.0,5650.0
"6450-Summerlinn-Way,-West-Linn,-OR-97068",Condo,1161.0,2.0,2.0,23,1286.0,45.353791,-122.655754,4280.0,217489.0
"774-80th-St,-Roseville,-IL-61473",Single Family,1504.0,3.0,2.0,96,229126.0,40.745676,-90.635712,3739.0,149390.0
"22228-Fairbury-Ave,-Queens-Village,-NY-11428",Single Family,1024.0,2.0,1.5,101,3500.0,40.723913,-73.732676,5241.0,149390.0
"619-Van-Gogh-Ct,-Williamstown,-NJ-08094",Condo,1286.0,3.0,2.0,12,8276.0,39.661845,-74.987569,3739.0,149390.0
"4408-Weyburn-Dr,-Annandale,-VA-22003",Single Family,1276.0,3.0,2.0,67,8400.0,38.828642,-77.206126,3739.0,639560.0
"434-Saint-Charles-St,-Elgin,-IL-60120",Single Family,2200.0,3.0,1.5,147,12000.0,42.027957,-88.27151,3739.0,86461.0
"16420-Highland-Ave,-Apt-4J,-Jamaica,-NY-11432",Apartment,115312.0,3.0,2.0,68,71500.0,40.710028,-73.798948,3739.0,149390.0
"2339-Rolling-Hill-Rd,-Fayetteville,-NC-28304",Single Family,2048.0,3.0,2.5,47,16553.0,35.031863,-78.905411,2860.0,187769.0
"1121-9th-Ave-SE,-Jamestown,-ND-58401",Single Family,1584.0,3.0,2.0,46,8276.0,46.897802,-98.696036,3739.0,50114.0
"378-Woburn-St,-Lexington,-MA-02420",Single Family,4108.0,4.0,4.0,6,13250.0,42.451261,-71.19621,29621.0,2130000.0
"105-Domingues-Ave,-Meridianville,-AL-35759",Single Family,1852.0,4.0,2.0,3,7841.0,34.863248,-86.533996,2103.0,9000.0
"1086-Laura-Ct,-Hobart,-IN-46342",Single Family,1423.0,3.0,2.0,26,7318.0,41.520034,-87.262078,3739.0,266700.0
"1805-Smoketree-Ln,-Alabaster,-AL-35007",Single Family,1495.0,3.0,2.0,52,18694.0,33.250235,-86.841132,3739.0,19300.0
"551-Oakley-Ave,-Elmont,-NY-11003",Single Family,1518.0,4.0,2.0,66,4800.0,40.692915,-73.692874,3858.0,469.0
"2017-Dawson-Dr,-Saint-Charles,-MO-63301",Single Family,1032.0,3.0,2.0,63,9225.0,38.791825,-90.545712,3739.0,37603.0
"5088-Elata-Ave,-Yucca-Valley,-CA-92284",Single Family,1929.0,3.0,2.5,57,108900.0,34.161101,-116.414277,3739.0,436662.0
"177-Se-2nd-Ct,-Deerfield-Beach,-FL-33441",Single Family,1384.0,3.0,3.0,20,907.0,26.315264,-80.100436,900.0,53630.0
"20201-126th-Ave-NE,-Bothell,-WA-98011",Single Family,4240.0,5.0,3.5,11,9760.0,47.773621,-122.173249,11904.0,149390.0
"1122-Cherry-Hill-Ln,-Webster,-NY-14580",Single Family,1655.0,3.0,2.0,62,16117.0,43.201863,-77.510878,3739.0,128900.0
"856-Washington-Ave,-Apt-1B,-Brooklyn,-NY-11238",Apartment,798.0,1.0,1.0,9,8276.0,40.672508,-73.963115,7525.0,149390.0
"11922-Bellaire-St,-Apt-F,-Thornton,-CO-80233",Condo,942.0,2.0,2.0,44,43560.0,39.912411,-104.938875,2143.0,20900.0
"11922-Bellaire-St,-Apt-F,-Thornton,-CO-80233",Condo,942.0,2.0,2.0,44,43560.0,39.912411,-104.938875,2143.0,20900.0
"1219-W-Wynnewood-Rd,-Apt-201,-Wynnewood,-PA-19096",Condo,1341.0,2.0,2.0,50,1341.0,40.001697,-75.277977,5202.0,149390.0
"3I-Fernwood-Dr,-Bolingbrook,-IL-60440",Single Family,966.0,3.0,1.0,54,3807.0,41.69427,-88.074217,3739.0,149390.0
"1316-Debbs-Ln,-Chesapeake,-VA-23320",Single Family,1431.0,3.0,2.0,40,7536.0,36.765185,-76.212905,3739.0,291200.0
"2314-Somerset-Rd,-Jacksonville,-FL-32210",Single Family,1512.0,3.0,2.0,84,6565.0,30.276662,-81.728577,566.0,82444.0
"9026-W-Forestview-Dr,-Riverside,-IL-60546",Single Family,1784.0,4.0,2.5,79,4480.0,41.845243,-87.848493,3739.0,36000.0
"3910-Sw-48th-Ave,-Hollywood,-FL-33023",Multi-Family,966.0,2.0,2.0,20,2277.0,25.97544,-80.192652,673.0,69090.0
"10536-W-Preston-Ln,-Tolleson,-AZ-85353",Single Family,2228.0,3.0,3.0,24,7177.0,33.421809,-112.287114,1753.0,28030.0
"660-Summer-Pl,-Ponte-Vedra-Beach,-FL-32082",Condo,572.0,1.0,1.0,44,8276.0,30.192893,-81.36595,3988.0,330150.0
"20406-Little-Bear-Creek-Rd,-Unit-35,-Woodinville,-WA-98072",Manufactured,960.0,3.0,1.0,48,8276.0,47.810333,-122.162259,3739.0,78200.0
"880-Peregrine-Dr,-Indialantic,-FL-32903",Single Family,4015.0,4.0,4.0,36,12197.0,28.126957,-80.588909,7894.0,149390.0
"22-Mary-Ann-Ct,-Florissant,-MO-63031",Single Family,936.0,2.0,1.0,72,8350.0,38.805601,-90.340631,1899.0,21090.0
